Date,Time,GRAIN_TYPE,DROPS_SCORE,DRY_MOISTURE,DRY_TEMP,DRY_NATURE,WET_MOISTURE,WET_TEMP,WET_NATURE
27-08-2024,16:03:05,,345,,,,,,
27-08-2024,16:03:35,,345,,,,,,
27-08-2024,16:04:05,,345,,,,,,
27-08-2024,16:04:35,,346,,,,,,
27-08-2024,16:05:05,,346,,,,,,
27-08-2024,16:05:35,,346,,,,,,
27-08-2024,16:06:05,,346,,,,,,
27-08-2024,16:06:35,,346,,,,,,
27-08-2024,16:07:05,,347,,,,,,
27-08-2024,16:07:35,,347,,,,,,
27-08-2024,16:08:05,,347,,,,,,
27-08-2024,16:08:35,,347,,,,,,
27-08-2024,16:09:05,,348,,,,,,
27-08-2024,16:09:35,,348,,,,,,
27-08-2024,16:10:05,,348,,,,,,
27-08-2024,16:10:35,,348,,,,,,
27-08-2024,16:11:05,,349,,,,,,
27-08-2024,16:11:35,,349,,,,,,
27-08-2024,16:12:05,,349,,,,,,
27-08-2024,16:12:35,,349,,,,,,
27-08-2024,16:13:05,,349,,,,,,
27-08-2024,16:13:35,,350,,,,,,
27-08-2024,16:14:05,,350,,,,,,
27-08-2024,16:14:35,,350,,,,,,
27-08-2024,16:15:05,,350,,,,,,
27-08-2024,16:15:35,,351,,,,,,
27-08-2024,16:16:05,,351,,,,,,
27-08-2024,16:16:35,,351,,,,,,
27-08-2024,16:17:05,,351,,,,,,
27-08-2024,16:17:35,,352,,,,,,
27-08-2024,16:18:05,,352,,,,,,
27-08-2024,16:18:35,,352,,,,,,
27-08-2024,16:19:05,,352,,,,,,
27-08-2024,16:19:35,,352,,,,,,
27-08-2024,16:20:05,,353,,,,,,
27-08-2024,16:20:35,,353,,,,,,
27-08-2024,16:21:05,,353,,,,,,
27-08-2024,16:21:35,,353,,,,,,
27-08-2024,16:22:05,,354,,,,,,
27-08-2024,16:22:35,,354,,,,,,
27-08-2024,16:23:05,,354,,,,,,
27-08-2024,16:23:35,,354,,,,,,
27-08-2024,16:24:05,,355,,,,,,
27-08-2024,16:24:35,,355,,,,,,
27-08-2024,16:25:05,,355,,,,,,
27-08-2024,16:25:35,,355,,,,,,
27-08-2024,16:26:05,,355,,,,,,
27-08-2024,16:26:35,,356,,,,,,
27-08-2024,16:27:05,,356,,,,,,
27-08-2024,16:27:35,,356,,,,,,
27-08-2024,16:28:05,,356,,,,,,
27-08-2024,16:28:35,,357,,,,,,
27-08-2024,16:29:05,,357,,,,,,
27-08-2024,16:29:35,,357,,,,,,
27-08-2024,16:30:05,,357,,,,,,
27-08-2024,16:30:35,,358,,,,,,
27-08-2024,16:31:05,,358,,,,,,
27-08-2024,16:31:35,,358,,,,,,
27-08-2024,16:32:05,,358,,,,,,
27-08-2024,16:32:35,,358,,,,,,
27-08-2024,16:33:05,,359,,,,,,
27-08-2024,16:33:35,,359,,,,,,
27-08-2024,16:34:05,,359,,,,,,
27-08-2024,16:34:35,,359,,,,,,
27-08-2024,16:35:05,,360,,,,,,
27-08-2024,16:35:35,,360,,,,,,
27-08-2024,16:36:05,,360,,,,,,
27-08-2024,16:36:35,,360,,,,,,
27-08-2024,16:37:05,,361,,,,,,
27-08-2024,16:37:35,,361,,,,,,
27-08-2024,16:38:05,,361,,,,,,
27-08-2024,16:38:35,,361,,,,,,
27-08-2024,16:39:05,,361,,,,,,
27-08-2024,16:39:35,,362,,,,,,
27-08-2024,16:40:05,,362,,,,,,
27-08-2024,16:40:35,,362,,,,,,
27-08-2024,16:41:05,,362,,,,,,
27-08-2024,16:41:35,,363,,,,,,
27-08-2024,16:42:05,,363,,,,,,
27-08-2024,16:42:35,,363,,,,,,
27-08-2024,16:43:05,,363,,,,,,
27-08-2024,16:43:35,,364,,,,,,
27-08-2024,16:44:05,,364,,,,,,
27-08-2024,16:44:35,,364,,,,,,
27-08-2024,16:45:05,,364,,,,,,
27-08-2024,16:45:35,,364,,,,,,
27-08-2024,16:46:05,,364,,,,,,
27-08-2024,16:46:35,,364,,,,,,
27-08-2024,16:47:05,,364,,,,,,
27-08-2024,16:47:35,,364,,,,,,
27-08-2024,16:48:05,,364,,,,,,
27-08-2024,16:48:35,,364,,,,,,
27-08-2024,16:49:05,,364,,,,,,
27-08-2024,16:49:35,,364,,,,,,
27-08-2024,16:50:05,,364,,,,,,
27-08-2024,16:50:35,,364,,,,,,
27-08-2024,16:51:05,,364,,,,,,
27-08-2024,16:51:35,,364,,,,,,
27-08-2024,16:52:05,,364,,,,,,
27-08-2024,16:52:52,,364,,,,,,
27-08-2024,16:53:22,,364,,,,,,
27-08-2024,16:53:52,,364,,,,,,
27-08-2024,16:54:22,,364,,,,,,
27-08-2024,16:54:52,,364,,,,,,
27-08-2024,16:55:22,,364,,,,,,
27-08-2024,16:55:52,,364,,,,,,
27-08-2024,16:56:22,,364,,,,,,
27-08-2024,16:56:52,,364,,,,,,
27-08-2024,16:57:22,,364,,,,,,
27-08-2024,16:57:52,,364,,,,,,
27-08-2024,16:58:22,,364,,,,,,
27-08-2024,16:58:52,,364,,,,,,
27-08-2024,16:59:22,,364,,,,,,
27-08-2024,16:59:52,,364,,,,,,
27-08-2024,17:00:22,,364,,,,,,
27-08-2024,17:00:52,,364,,,,,,
27-08-2024,17:01:22,,364,,,,,,
27-08-2024,17:01:52,,364,,,,,,
27-08-2024,17:02:22,,364,,,,,,
27-08-2024,17:02:52,,364,,,,,,
27-08-2024,17:03:22,,364,,,,,,
27-08-2024,17:03:52,,364,,,,,,
27-08-2024,17:04:22,,364,,,,,,
27-08-2024,17:04:52,,364,,,,,,
27-08-2024,17:05:22,,364,,,,,,
27-08-2024,17:05:52,,364,,,,,,
27-08-2024,17:06:22,,364,,,,,,
27-08-2024,17:06:52,,364,,,,,,
27-08-2024,17:07:22,,364,,,,,,
27-08-2024,17:07:52,,364,,,,,,
27-08-2024,17:08:22,,364,,,,,,
27-08-2024,17:08:52,,364,,,,,,
27-08-2024,17:09:22,,364,,,,,,
27-08-2024,17:09:52,,364,,,,,,
27-08-2024,17:10:22,,364,,,,,,
27-08-2024,17:10:52,,364,,,,,,
27-08-2024,17:11:22,,364,,,,,,
27-08-2024,17:11:52,,364,,,,,,
27-08-2024,17:12:22,,364,,,,,,
27-08-2024,17:12:52,,364,,,,,,
27-08-2024,17:13:22,,364,,,,,,
27-08-2024,17:13:52,,364,,,,,,
27-08-2024,17:14:22,,364,,,,,,
27-08-2024,17:14:52,,364,,,,,,
27-08-2024,17:15:22,,364,,,,,,
27-08-2024,17:15:52,,364,,,,,,
27-08-2024,17:16:22,,364,,,,,,
27-08-2024,17:16:52,,364,,,,,,
27-08-2024,17:17:22,,364,,,,,,
27-08-2024,17:17:52,,364,,,,,,
27-08-2024,17:18:22,,364,,,,,,
27-08-2024,17:18:52,,364,,,,,,
27-08-2024,17:19:22,,364,,,,,,
27-08-2024,17:19:52,,364,,,,,,
27-08-2024,17:20:22,,364,,,,,,
27-08-2024,17:20:52,,364,,,,,,
27-08-2024,17:21:22,,364,,,,,,
27-08-2024,17:21:52,,364,,,,,,
27-08-2024,17:22:22,,364,,,,,,
27-08-2024,17:22:52,,364,,,,,,
27-08-2024,17:23:22,,364,,,,,,
27-08-2024,17:23:52,,364,,,,,,
27-08-2024,17:24:22,,364,,,,,,
27-08-2024,17:24:52,,364,,,,,,
27-08-2024,17:25:22,,364,,,,,,
27-08-2024,17:25:52,,364,,,,,,
27-08-2024,17:26:22,,364,,,,,,
27-08-2024,17:26:52,,364,,,,,,
27-08-2024,17:27:22,,364,,,,,,
27-08-2024,17:27:52,,364,,,,,,
27-08-2024,17:28:22,,364,,,,,,
27-08-2024,17:28:52,,364,,,,,,
27-08-2024,17:29:22,,364,,,,,,
27-08-2024,17:29:52,,364,,,,,,
27-08-2024,17:30:22,,364,,,,,,
27-08-2024,17:30:52,,364,,,,,,
27-08-2024,17:31:22,,364,,,,,,
27-08-2024,17:31:52,,364,,,,,,
27-08-2024,17:32:22,,364,,,,,,
27-08-2024,17:32:52,,364,,,,,,
27-08-2024,17:33:22,,364,,,,,,
27-08-2024,17:33:52,,364,,,,,,
27-08-2024,17:34:22,,364,,,,,,
27-08-2024,17:34:52,,364,,,,,,
27-08-2024,17:35:22,,364,,,,,,
27-08-2024,17:35:52,,364,,,,,,
27-08-2024,17:36:22,,364,,,,,,
27-08-2024,17:36:52,,364,,,,,,
27-08-2024,17:37:22,,364,,,,,,
27-08-2024,17:37:52,,364,,,,,,
27-08-2024,17:38:22,,364,,,,,,
27-08-2024,17:38:52,,364,,,,,,
27-08-2024,17:39:22,,364,,,,,,
27-08-2024,17:39:52,,364,,,,,,
27-08-2024,17:40:22,,364,,,,,,
27-08-2024,17:40:52,,364,,,,,,
27-08-2024,17:41:22,,364,,,,,,
27-08-2024,17:41:52,,364,,,,,,
27-08-2024,17:42:22,,364,,,,,,
27-08-2024,17:42:52,,364,,,,,,
27-08-2024,17:43:22,,364,,,,,,
27-08-2024,17:43:52,,364,,,,,,
27-08-2024,17:44:22,,364,,,,,,
27-08-2024,17:44:52,,364,,,,,,
27-08-2024,17:45:22,,364,,,,,,
27-08-2024,17:45:52,,364,,,,,,
27-08-2024,17:46:22,,364,,,,,,
27-08-2024,17:46:52,,364,,,,,,
27-08-2024,17:47:22,,364,,,,,,
27-08-2024,17:47:52,,364,,,,,,
27-08-2024,17:48:22,,364,,,,,,
27-08-2024,17:48:52,,364,,,,,,
27-08-2024,17:49:22,,364,,,,,,
27-08-2024,17:49:52,,364,,,,,,
27-08-2024,17:50:22,,364,,,,,,
27-08-2024,17:50:52,,364,,,,,,
27-08-2024,17:51:22,,364,,,,,,
27-08-2024,17:51:52,,364,,,,,,
27-08-2024,17:52:22,,364,,,,,,
27-08-2024,17:52:52,,364,,,,,,
27-08-2024,17:53:22,,364,,,,,,
27-08-2024,17:53:52,,364,,,,,,
27-08-2024,17:54:22,,364,,,,,,
27-08-2024,17:54:52,,364,,,,,,
27-08-2024,17:55:22,,364,,,,,,
27-08-2024,17:55:52,,364,,,,,,
27-08-2024,17:56:22,,364,,,,,,
27-08-2024,17:56:52,,364,,,,,,
27-08-2024,17:57:22,,364,,,,,,
27-08-2024,17:57:52,,364,,,,,,
27-08-2024,17:58:22,,364,,,,,,
27-08-2024,17:58:52,,364,,,,,,
27-08-2024,17:59:22,,364,,,,,,
27-08-2024,17:59:52,,364,,,,,,
27-08-2024,18:00:22,,364,,,,,,
27-08-2024,18:00:52,,364,,,,,,
27-08-2024,18:01:22,,364,,,,,,
27-08-2024,18:01:52,,364,,,,,,
27-08-2024,18:02:22,,364,,,,,,
27-08-2024,18:02:52,,364,,,,,,
27-08-2024,18:03:22,,364,,,,,,
27-08-2024,18:03:52,,364,,,,,,
27-08-2024,18:04:22,,364,,,,,,
27-08-2024,18:04:52,,364,,,,,,
27-08-2024,18:05:22,,364,,,,,,
27-08-2024,18:05:52,,364,,,,,,
27-08-2024,18:06:22,,364,,,,,,
27-08-2024,18:06:52,,364,,,,,,
27-08-2024,18:07:22,,364,,,,,,
27-08-2024,18:07:52,,364,,,,,,
27-08-2024,18:08:22,,364,,,,,,
27-08-2024,18:08:52,,364,,,,,,
27-08-2024,18:09:22,,364,,,,,,
27-08-2024,18:09:52,,364,,,,,,
27-08-2024,18:10:22,,364,,,,,,
27-08-2024,18:10:52,,364,,,,,,
27-08-2024,18:11:22,,364,,,,,,
27-08-2024,18:11:52,,364,,,,,,
27-08-2024,18:12:22,,364,,,,,,
27-08-2024,18:12:52,,364,,,,,,
27-08-2024,18:13:22,,364,,,,,,
27-08-2024,18:13:52,,364,,,,,,
27-08-2024,18:14:22,,364,,,,,,
27-08-2024,18:14:52,,364,,,,,,
27-08-2024,18:15:22,,364,,,,,,
27-08-2024,18:15:52,,364,,,,,,
27-08-2024,18:16:22,,364,,,,,,
27-08-2024,18:16:52,,364,,,,,,
27-08-2024,18:17:22,,364,,,,,,
27-08-2024,18:17:52,,364,,,,,,
27-08-2024,18:18:22,,364,,,,,,
27-08-2024,18:18:52,,364,,,,,,
27-08-2024,18:19:22,,364,,,,,,
27-08-2024,18:19:52,,364,,,,,,
27-08-2024,18:20:22,,364,,,,,,
27-08-2024,18:20:52,,364,,,,,,
27-08-2024,18:21:22,,364,,,,,,
27-08-2024,18:21:52,,364,,,,,,
27-08-2024,18:22:22,,364,,,,,,
27-08-2024,18:22:52,,364,,,,,,
27-08-2024,18:23:22,,364,,,,,,
27-08-2024,18:23:52,,364,,,,,,
27-08-2024,18:24:22,,364,,,,,,
27-08-2024,18:24:52,,364,,,,,,
27-08-2024,18:25:22,,364,,,,,,
27-08-2024,18:25:52,,364,,,,,,
27-08-2024,18:26:22,,364,,,,,,
27-08-2024,18:26:52,,364,,,,,,
27-08-2024,18:27:22,,364,,,,,,
27-08-2024,18:27:52,,364,,,,,,
27-08-2024,18:28:22,,364,,,,,,
27-08-2024,18:28:52,,364,,,,,,
27-08-2024,18:29:22,,364,,,,,,
27-08-2024,18:29:52,,364,,,,,,
27-08-2024,18:30:22,,364,,,,,,
27-08-2024,18:30:52,,364,,,,,,
27-08-2024,18:31:22,,364,,,,,,
27-08-2024,18:31:52,,364,,,,,,
27-08-2024,18:32:22,,364,,,,,,
27-08-2024,18:32:52,,364,,,,,,
27-08-2024,18:33:22,,364,,,,,,
27-08-2024,18:33:52,,364,,,,,,
27-08-2024,18:34:22,,364,,,,,,
27-08-2024,18:34:52,,364,,,,,,
27-08-2024,18:35:22,,364,,,,,,
27-08-2024,18:35:52,,364,,,,,,
27-08-2024,18:36:22,,364,,,,,,
27-08-2024,18:36:52,,364,,,,,,
27-08-2024,18:37:22,,364,,,,,,
27-08-2024,18:37:52,,364,,,,,,
27-08-2024,18:38:22,,364,,,,,,
27-08-2024,18:38:52,,364,,,,,,
27-08-2024,18:39:22,,364,,,,,,
27-08-2024,18:39:52,,364,,,,,,
27-08-2024,18:40:22,,364,,,,,,
27-08-2024,18:40:52,,364,,,,,,
27-08-2024,18:41:22,,364,,,,,,
27-08-2024,18:41:52,,364,,,,,,
27-08-2024,18:42:22,,364,,,,,,
27-08-2024,18:42:52,,364,,,,,,
27-08-2024,18:43:22,,364,,,,,,
27-08-2024,18:43:52,,364,,,,,,
27-08-2024,18:44:22,,364,,,,,,
27-08-2024,18:44:52,,364,,,,,,
27-08-2024,18:45:22,,364,,,,,,
27-08-2024,18:45:52,,364,,,,,,
27-08-2024,18:46:22,,364,,,,,,
27-08-2024,18:46:52,,364,,,,,,
27-08-2024,18:47:23,,364,,,,,,
27-08-2024,18:47:52,,364,,,,,,
27-08-2024,18:48:22,,364,,,,,,
27-08-2024,18:48:52,,364,,,,,,
27-08-2024,18:49:22,,364,,,,,,
27-08-2024,18:49:52,,364,,,,,,
27-08-2024,18:50:22,,364,,,,,,
27-08-2024,18:50:52,,364,,,,,,
27-08-2024,18:51:22,,364,,,,,,
27-08-2024,18:51:52,,364,,,,,,
27-08-2024,18:52:22,,364,,,,,,
27-08-2024,18:52:52,,364,,,,,,
27-08-2024,18:53:22,,364,,,,,,
27-08-2024,18:53:52,,364,,,,,,
27-08-2024,18:54:22,,364,,,,,,
27-08-2024,18:54:52,,364,,,,,,
27-08-2024,18:55:22,,364,,,,,,
27-08-2024,18:55:52,,364,,,,,,
27-08-2024,18:56:22,,364,,,,,,
27-08-2024,18:56:52,,364,,,,,,
27-08-2024,18:57:22,,364,,,,,,
27-08-2024,18:57:52,,364,,,,,,
27-08-2024,18:58:22,,364,,,,,,
27-08-2024,18:58:52,,364,,,,,,
27-08-2024,18:59:22,,364,,,,,,
27-08-2024,18:59:52,,364,,,,,,
27-08-2024,19:00:22,,364,,,,,,
27-08-2024,19:00:52,,364,,,,,,
27-08-2024,19:01:22,,364,,,,,,
27-08-2024,19:01:52,,364,,,,,,
27-08-2024,19:02:22,,364,,,,,,
27-08-2024,19:02:52,,364,,,,,,
27-08-2024,19:03:22,,364,,,,,,
27-08-2024,19:03:52,,364,,,,,,
27-08-2024,19:04:22,,364,,,,,,
27-08-2024,19:04:52,,364,,,,,,
27-08-2024,19:05:22,,364,,,,,,
27-08-2024,19:05:52,,364,,,,,,
27-08-2024,19:06:22,,364,,,,,,
27-08-2024,19:06:52,,364,,,,,,
27-08-2024,19:07:22,,364,,,,,,
27-08-2024,19:07:52,,364,,,,,,
27-08-2024,19:08:22,,364,,,,,,
27-08-2024,19:08:52,,364,,,,,,
27-08-2024,19:09:22,,364,,,,,,
27-08-2024,19:09:52,,364,,,,,,
27-08-2024,19:10:22,,364,,,,,,
27-08-2024,19:10:52,,364,,,,,,
27-08-2024,19:11:22,,364,,,,,,
27-08-2024,19:11:52,,364,,,,,,
27-08-2024,19:12:22,,364,,,,,,
27-08-2024,19:12:52,,364,,,,,,
27-08-2024,19:13:22,,364,,,,,,
27-08-2024,19:13:52,,364,,,,,,
27-08-2024,19:14:22,,364,,,,,,
27-08-2024,19:14:52,,364,,,,,,
27-08-2024,19:15:22,,364,,,,,,
27-08-2024,19:15:52,,364,,,,,,
27-08-2024,19:16:22,,364,,,,,,
27-08-2024,19:16:52,,364,,,,,,
27-08-2024,19:17:22,,364,,,,,,
27-08-2024,19:17:52,,364,,,,,,
27-08-2024,19:18:22,,364,,,,,,
27-08-2024,19:18:52,,364,,,,,,
27-08-2024,19:19:22,,364,,,,,,
27-08-2024,19:19:52,,364,,,,,,
27-08-2024,19:20:22,,364,,,,,,
27-08-2024,19:20:52,,364,,,,,,
27-08-2024,19:21:22,,364,,,,,,
27-08-2024,19:21:52,,364,,,,,,
27-08-2024,19:22:22,,364,,,,,,
27-08-2024,19:22:52,,364,,,,,,
27-08-2024,19:23:22,,364,,,,,,
27-08-2024,19:23:52,,364,,,,,,
27-08-2024,19:24:22,,364,,,,,,
27-08-2024,19:24:52,,364,,,,,,
27-08-2024,19:25:22,,364,,,,,,
27-08-2024,19:25:52,,364,,,,,,
27-08-2024,19:26:22,,364,,,,,,
27-08-2024,19:26:52,,364,,,,,,
27-08-2024,19:27:22,,364,,,,,,
27-08-2024,19:27:52,,364,,,,,,
27-08-2024,19:28:22,,364,,,,,,
27-08-2024,19:28:52,,364,,,,,,
27-08-2024,19:29:22,,364,,,,,,
27-08-2024,19:29:52,,364,,,,,,
27-08-2024,19:30:22,,364,,,,,,
27-08-2024,19:30:52,,364,,,,,,
27-08-2024,19:31:22,,364,,,,,,
27-08-2024,19:31:52,,364,,,,,,
27-08-2024,19:32:22,,364,,,,,,
27-08-2024,19:32:52,,364,,,,,,
27-08-2024,19:33:22,,364,,,,,,
27-08-2024,19:33:52,,364,,,,,,
27-08-2024,19:34:22,,364,,,,,,
27-08-2024,19:34:52,,364,,,,,,
27-08-2024,19:35:22,,364,,,,,,
27-08-2024,19:35:52,,364,,,,,,
27-08-2024,19:36:22,,364,,,,,,
27-08-2024,19:36:52,,364,,,,,,
27-08-2024,19:37:22,,364,,,,,,
27-08-2024,19:37:52,,364,,,,,,
27-08-2024,19:38:22,,364,,,,,,
27-08-2024,19:38:52,,364,,,,,,
27-08-2024,19:39:22,,364,,,,,,
27-08-2024,19:39:52,,364,,,,,,
27-08-2024,19:40:22,,364,,,,,,
27-08-2024,19:40:52,,364,,,,,,
27-08-2024,19:41:22,,364,,,,,,
27-08-2024,19:41:52,,364,,,,,,
27-08-2024,19:42:22,,364,,,,,,
27-08-2024,19:42:52,,364,,,,,,
27-08-2024,19:43:22,,364,,,,,,
27-08-2024,19:43:52,,364,,,,,,
27-08-2024,19:44:22,,364,,,,,,
27-08-2024,19:44:52,,364,,,,,,
27-08-2024,19:45:22,,364,,,,,,
27-08-2024,19:45:52,,364,,,,,,
27-08-2024,19:46:22,,364,,,,,,
27-08-2024,19:46:52,,364,,,,,,
27-08-2024,19:47:22,,364,,,,,,
27-08-2024,19:47:52,,364,,,,,,
27-08-2024,19:48:22,,364,,,,,,
27-08-2024,19:48:52,,364,,,,,,
27-08-2024,19:49:22,,364,,,,,,
27-08-2024,19:49:52,,364,,,,,,
27-08-2024,19:50:22,,364,,,,,,
27-08-2024,19:50:52,,364,,,,,,
27-08-2024,19:51:22,,364,,,,,,
27-08-2024,19:51:52,,364,,,,,,
27-08-2024,19:52:22,,364,,,,,,
27-08-2024,19:52:52,,364,,,,,,
27-08-2024,19:53:22,,364,,,,,,
27-08-2024,19:53:52,,364,,,,,,
27-08-2024,19:54:22,,364,,,,,,
27-08-2024,19:54:52,,364,,,,,,
27-08-2024,19:55:22,,364,,,,,,
27-08-2024,19:55:52,,364,,,,,,
27-08-2024,19:56:22,,364,,,,,,
27-08-2024,19:56:52,,364,,,,,,
27-08-2024,19:57:22,,364,,,,,,
27-08-2024,19:57:52,,364,,,,,,
27-08-2024,19:58:22,,364,,,,,,
27-08-2024,19:58:52,,364,,,,,,
27-08-2024,19:59:22,,364,,,,,,
27-08-2024,19:59:52,,364,,,,,,
27-08-2024,20:00:22,,364,,,,,,
27-08-2024,20:00:52,,364,,,,,,
27-08-2024,20:01:22,,364,,,,,,
27-08-2024,20:01:52,,364,,,,,,
27-08-2024,20:02:22,,364,,,,,,
27-08-2024,20:02:52,,364,,,,,,
27-08-2024,20:03:22,,364,,,,,,
27-08-2024,20:03:52,,364,,,,,,
27-08-2024,20:04:22,,364,,,,,,
27-08-2024,20:04:52,,364,,,,,,
27-08-2024,20:05:22,,364,,,,,,
27-08-2024,20:05:52,,364,,,,,,
27-08-2024,20:06:22,,364,,,,,,
27-08-2024,20:06:52,,364,,,,,,
27-08-2024,20:07:22,,364,,,,,,
27-08-2024,20:07:52,,364,,,,,,
27-08-2024,20:08:22,,364,,,,,,
27-08-2024,20:08:52,,364,,,,,,
27-08-2024,20:09:22,,364,,,,,,
27-08-2024,20:09:52,,364,,,,,,
27-08-2024,20:10:22,,364,,,,,,
27-08-2024,20:10:52,,364,,,,,,
27-08-2024,20:11:22,,364,,,,,,
27-08-2024,20:11:52,,364,,,,,,
27-08-2024,20:12:22,,364,,,,,,
27-08-2024,20:12:52,,364,,,,,,
27-08-2024,20:13:22,,364,,,,,,
27-08-2024,20:13:52,,364,,,,,,
27-08-2024,20:14:22,,364,,,,,,
27-08-2024,20:14:52,,364,,,,,,
27-08-2024,20:15:22,,364,,,,,,
27-08-2024,20:15:52,,364,,,,,,
27-08-2024,20:16:22,,364,,,,,,
27-08-2024,20:16:52,,364,,,,,,
27-08-2024,20:17:22,,364,,,,,,
27-08-2024,20:17:52,,364,,,,,,
27-08-2024,20:18:22,,364,,,,,,
27-08-2024,20:18:52,,364,,,,,,
27-08-2024,20:19:22,,364,,,,,,
27-08-2024,20:19:52,,364,,,,,,
27-08-2024,20:20:22,,364,,,,,,
27-08-2024,20:20:52,,364,,,,,,
27-08-2024,20:21:22,,364,,,,,,
27-08-2024,20:21:52,,364,,,,,,
27-08-2024,20:22:22,,364,,,,,,
27-08-2024,20:22:52,,364,,,,,,
27-08-2024,20:23:22,,364,,,,,,
27-08-2024,20:23:52,,364,,,,,,
27-08-2024,20:24:22,,364,,,,,,
27-08-2024,20:24:52,,364,,,,,,
27-08-2024,20:25:22,,364,,,,,,
27-08-2024,20:25:52,,364,,,,,,
27-08-2024,20:26:22,,364,,,,,,
27-08-2024,20:26:52,,364,,,,,,
27-08-2024,20:27:22,,364,,,,,,
27-08-2024,20:27:52,,364,,,,,,
27-08-2024,20:28:22,,364,,,,,,
27-08-2024,20:28:52,,364,,,,,,
27-08-2024,20:29:22,,364,,,,,,
27-08-2024,20:29:52,,364,,,,,,
27-08-2024,20:30:22,,364,,,,,,
27-08-2024,20:30:52,,364,,,,,,
27-08-2024,20:31:22,,364,,,,,,
27-08-2024,20:31:52,,364,,,,,,
27-08-2024,20:32:22,,364,,,,,,
27-08-2024,20:32:52,,364,,,,,,
27-08-2024,20:33:22,,364,,,,,,
27-08-2024,20:33:52,,364,,,,,,
27-08-2024,20:34:22,,364,,,,,,
27-08-2024,20:34:52,,364,,,,,,
27-08-2024,20:35:22,,364,,,,,,
27-08-2024,20:35:52,,364,,,,,,
27-08-2024,20:36:22,,364,,,,,,
27-08-2024,20:36:52,,364,,,,,,
27-08-2024,20:37:22,,364,,,,,,
27-08-2024,20:37:52,,364,,,,,,
27-08-2024,20:38:22,,364,,,,,,
27-08-2024,20:38:52,,364,,,,,,
27-08-2024,20:39:22,,364,,,,,,
27-08-2024,20:39:52,,364,,,,,,
27-08-2024,20:40:22,,364,,,,,,
27-08-2024,20:40:52,,364,,,,,,
27-08-2024,20:41:22,,364,,,,,,
27-08-2024,20:41:52,,364,,,,,,
27-08-2024,20:42:22,,364,,,,,,
27-08-2024,20:42:52,,364,,,,,,
27-08-2024,20:43:22,,364,,,,,,
27-08-2024,20:43:52,,364,,,,,,
27-08-2024,20:44:22,,364,,,,,,
27-08-2024,20:44:52,,364,,,,,,
27-08-2024,20:45:22,,364,,,,,,
27-08-2024,20:45:52,,364,,,,,,
27-08-2024,20:46:22,,364,,,,,,
27-08-2024,20:46:52,,364,,,,,,
27-08-2024,20:47:22,,364,,,,,,
27-08-2024,20:47:52,,364,,,,,,
27-08-2024,20:48:22,,364,,,,,,
27-08-2024,20:48:52,,364,,,,,,
27-08-2024,20:49:22,,364,,,,,,
27-08-2024,20:49:52,,364,,,,,,
27-08-2024,20:50:22,,364,,,,,,
27-08-2024,20:50:52,,364,,,,,,
27-08-2024,20:51:22,,364,,,,,,
27-08-2024,20:51:52,,364,,,,,,
27-08-2024,20:52:22,,364,,,,,,
27-08-2024,20:52:52,,364,,,,,,
27-08-2024,20:53:22,,364,,,,,,
27-08-2024,20:53:52,,364,,,,,,
27-08-2024,20:54:22,,364,,,,,,
27-08-2024,20:54:52,,364,,,,,,
27-08-2024,20:55:22,,364,,,,,,
27-08-2024,20:55:52,,364,,,,,,
27-08-2024,20:56:22,,364,,,,,,
27-08-2024,20:56:52,,364,,,,,,
27-08-2024,20:57:22,,364,,,,,,
27-08-2024,20:57:52,,364,,,,,,
27-08-2024,20:58:22,,364,,,,,,
27-08-2024,20:58:52,,364,,,,,,
27-08-2024,20:59:22,,364,,,,,,
27-08-2024,20:59:52,,364,,,,,,
27-08-2024,21:00:22,,364,,,,,,
27-08-2024,21:00:52,,364,,,,,,
27-08-2024,21:01:22,,364,,,,,,
27-08-2024,21:01:52,,364,,,,,,
27-08-2024,21:02:22,,364,,,,,,
27-08-2024,21:02:52,,364,,,,,,
27-08-2024,21:03:22,,364,,,,,,
27-08-2024,21:03:52,,364,,,,,,
27-08-2024,21:04:22,,364,,,,,,
27-08-2024,21:04:52,,364,,,,,,
27-08-2024,21:05:22,,364,,,,,,
27-08-2024,21:05:52,,364,,,,,,
27-08-2024,21:06:22,,364,,,,,,
27-08-2024,21:06:52,,364,,,,,,
27-08-2024,21:07:22,,364,,,,,,
27-08-2024,21:07:52,,364,,,,,,
27-08-2024,21:08:22,,364,,,,,,
27-08-2024,21:08:52,,364,,,,,,
27-08-2024,21:09:22,,364,,,,,,
27-08-2024,21:09:52,,364,,,,,,
27-08-2024,21:10:22,,364,,,,,,
27-08-2024,21:10:52,,364,,,,,,
27-08-2024,21:11:22,,364,,,,,,
27-08-2024,21:11:52,,364,,,,,,
27-08-2024,21:12:22,,364,,,,,,
27-08-2024,21:12:52,,364,,,,,,
27-08-2024,21:13:22,,364,,,,,,
27-08-2024,21:13:52,,364,,,,,,
27-08-2024,21:14:22,,364,,,,,,
27-08-2024,21:14:52,,364,,,,,,
27-08-2024,21:15:22,,364,,,,,,
27-08-2024,21:15:52,,364,,,,,,
27-08-2024,21:16:22,,364,,,,,,
27-08-2024,21:16:52,,364,,,,,,
27-08-2024,21:17:22,,364,,,,,,
27-08-2024,21:17:52,,364,,,,,,
27-08-2024,21:18:22,,364,,,,,,
27-08-2024,21:18:52,,364,,,,,,
